id,source_type,title,text,date,org,url
r236fafc8d938,news,This Company Is Doubling Its Artificial Intelligence (AI) Spending in 2026. Here's Why It's a Long-Term Winner. - The Motley Fool,"<a href=""https://news.google.com/rss/articles/CBMijwFBVV95cUxNdVltWW93bDROalM0aEJpTnZjVzBfVUo0dVVDT1hiUTIxRjVVaEZuTm5BYlo4SzAzWHNjNklkRW5kcXdnUUJmLTJLUS1vVnFwSk9GbUljOWc4dXJGUElaaDY2bWw0eEZ3Uld0NGJNWnlDS3IzTm9wQmVxd1pPZm9hVzJxRWJjdFVQaVUzN2xPWQ?oc=5"" target=""_blank"">This Company Is Doubling Its Artificial Intelligence (AI) Spending in 2026. Here's Why It's a Long-Term Winner.</a>&nbsp;&nbsp;<font color=""#6f6f6f"">The Motley Fool</font>",2026-03-27,The Motley Fool,https://news.google.com/rss/articles/CBMijwFBVV95cUxNdVltWW93bDROalM0aEJpTnZjVzBfVUo0dVVDT1hiUTIxRjVVaEZuTm5BYlo4SzAzWHNjNklkRW5kcXdnUUJmLTJLUS1vVnFwSk9GbUljOWc4dXJGUElaaDY2bWw0eEZ3Uld0NGJNWnlDS3IzTm9wQmVxd1pPZm9hVzJxRWJjdFVQaVUzN2xPWQ?oc=5
r2c9d5bbdc650,news,Findlay event highlights growing impact of Artificial Intelligence in EHS fields - Hometown Stations,"<a href=""https://news.google.com/rss/articles/CBMikAJBVV95cUxNUTFsUzh4QXZOOGNwMmFwUU9qOVllZVB4dURxX3M0OGQyTEQza0p5VU9kMm5ZbVpTOE5UaE1GbUZZUW1hYXo4Nzd6a29nUUJLWS0wYkJvZWRuUzV0eC02TXN3azJSQWdRaFBSRjhhb09Md2hZZWFVWWlUT1FfVFQ4TS00MnlWU0hGTDY2WGwzeGtxRzU5eGxkTFBkWjc4M1pGLTBHbVhMM053dFdYNDNIaEYxem1KZVlOU0M0eGs1MGZwSzA1bGkzMU5GeXR3MkZ5NFdqdDhvd0RTSzZrTkJ5a2NhVHJmckd6LU1Qd084TG1SdjBMUHE5TmJmTTk0WlhaZ0ZJc1czZWRSUG5McE5iOA?oc=5"" target=""_blank"">Findlay event highlights growing impact of Artificial Intelligence in EHS fields</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Hometown Stations</font>",2026-03-27,Hometown Stations,https://news.google.com/rss/articles/CBMikAJBVV95cUxNUTFsUzh4QXZOOGNwMmFwUU9qOVllZVB4dURxX3M0OGQyTEQza0p5VU9kMm5ZbVpTOE5UaE1GbUZZUW1hYXo4Nzd6a29nUUJLWS0wYkJvZWRuUzV0eC02TXN3azJSQWdRaFBSRjhhb09Md2hZZWFVWWlUT1FfVFQ4TS00MnlWU0hGTDY2WGwzeGtxRzU5eGxkTFBkWjc4M1pGLTBHbVhMM053dFdYNDNIaEYxem1KZVlOU0M0eGs1MGZwSzA1bGkzMU5GeXR3MkZ5NFdqdDhvd0RTSzZrTkJ5a2NhVHJmckd6LU1Qd084TG1SdjBMUHE5TmJmTTk0WlhaZ0ZJc1czZWRSUG5McE5iOA?oc=5
r7be5c4eadfeb,news,Can Artificial Intelligence Fix Social Science? - City Journal,"<a href=""https://news.google.com/rss/articles/CBMigAFBVV95cUxQREdNQzhtTVhVcklReDJfWDZZTXMzQXU3RWg3UmlwbkhuaW1pZl9yZWFhczA4bnFCemh4SzcyUXJDT2h3ckFZTjBGelhodk4tSGhHZnVtM0dNQXRGbjhhRFM2NmJpOHlsZ0ZqSXNvb1BFVHlYUXFaUkpnZkxyWEszVQ?oc=5"" target=""_blank"">Can Artificial Intelligence Fix Social Science?</a>&nbsp;&nbsp;<font color=""#6f6f6f"">City Journal</font>",2026-03-26,City Journal,https://news.google.com/rss/articles/CBMigAFBVV95cUxQREdNQzhtTVhVcklReDJfWDZZTXMzQXU3RWg3UmlwbkhuaW1pZl9yZWFhczA4bnFCemh4SzcyUXJDT2h3ckFZTjBGelhodk4tSGhHZnVtM0dNQXRGbjhhRFM2NmJpOHlsZ0ZqSXNvb1BFVHlYUXFaUkpnZkxyWEszVQ?oc=5
rd9e87fde9034,news,Artificial Intelligence Shapes Insurance Decisions in Florida - The Palm Beach Post,"<a href=""https://news.google.com/rss/articles/CBMi2gFBVV95cUxOQ0FScUhlLThyRDJXd1ZJM2R0Q2daXzl2M3JFYk5jZzI5ZllVaU01bXVJYnM2SlVYZFZvZHdkZENDdldzUnRoS1NHNVBRaUFmMDdVZUM3X3BkOE1tYzZtREl5UzFlSG9OVnA5NlVfejlvRmhfTHRoanMxTGl4SGpuY1ZKb01hX0drSEdlVVZ4Zm90RGFUQ0ZfMXdlbGp2VFhJUUY3eWhiSTZpMjRTSkRFV0FDTjBPemxJOC1jUFdRSF9ac2hUVkUzeC15OWhDSEFfSDExTGFicTJVZw?oc=5"" target=""_blank"">Artificial Intelligence Shapes Insurance Decisions in Florida</a>&nbsp;&nbsp;<font color=""#6f6f6f"">The Palm Beach Post</font>",2026-03-27,The Palm Beach Post,https://news.google.com/rss/articles/CBMi2gFBVV95cUxOQ0FScUhlLThyRDJXd1ZJM2R0Q2daXzl2M3JFYk5jZzI5ZllVaU01bXVJYnM2SlVYZFZvZHdkZENDdldzUnRoS1NHNVBRaUFmMDdVZUM3X3BkOE1tYzZtREl5UzFlSG9OVnA5NlVfejlvRmhfTHRoanMxTGl4SGpuY1ZKb01hX0drSEdlVVZ4Zm90RGFUQ0ZfMXdlbGp2VFhJUUY3eWhiSTZpMjRTSkRFV0FDTjBPemxJOC1jUFdRSF9ac2hUVkUzeC15OWhDSEFfSDExTGFicTJVZw?oc=5
rb21d32c246d8,news,Artificial intelligence as a driver of sustainable materials and circularity - Nature,"<a href=""https://news.google.com/rss/articles/CBMiX0FVX3lxTE9nRk1sQjJLcUVTam9taXNTTFFtdWFzdFU0UUxEM19xQkZLMHZDQTVuTElnMU5keU1KRUdVd2VPdUN1Sm9hY1AxXzRaVlZ0M3A0QXNqLXE4R3BMNVV1TVRB?oc=5"" target=""_blank"">Artificial intelligence as a driver of sustainable materials and circularity</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Nature</font>",2026-03-27,Nature,https://news.google.com/rss/articles/CBMiX0FVX3lxTE9nRk1sQjJLcUVTam9taXNTTFFtdWFzdFU0UUxEM19xQkZLMHZDQTVuTElnMU5keU1KRUdVd2VPdUN1Sm9hY1AxXzRaVlZ0M3A0QXNqLXE4R3BMNVV1TVRB?oc=5
r59c5c879eaf0,news,AI Product Liability: The Next Wave of Litigation - The National Law Review,"<a href=""https://news.google.com/rss/articles/CBMif0FVX3lxTE01MnlzS3FNbkgwYzNyVnktWTYyY2VxSTByOXFUMURCUlJWTERCUVg4cWNlWEI0bnhPWmNCSHRWVFg3SEVCeXJXa1RXbF85Y1pOV0xBZkFBZ3I0bWYxS1JtRFpjZDZMQmsxdHNQeWVBdFhTTC1ORlI5cDl2UmhMV0nSAYQBQVVfeXFMT1NOam9RWWRjeldxZ0RRTXRNMExaOXpZWGFpUWJTSWEzYkhXazhRazJrbHJsUGJfWVc4cE5IV2o4UTZuclZYTUE0YnVRazRwVHd6U2JGZm1ia1BkZS1OclVWNVZoSmdHWEdNZFJicVI1T2ZLVDRLWC1wNW1pLWJFQUMwS3JJ?oc=5"" target=""_blank"">AI Product Liability: The Next Wave of Litigation</a>&nbsp;&nbsp;<font color=""#6f6f6f"">The National Law Review</font>",2026-03-27,The National Law Review,https://news.google.com/rss/articles/CBMif0FVX3lxTE01MnlzS3FNbkgwYzNyVnktWTYyY2VxSTByOXFUMURCUlJWTERCUVg4cWNlWEI0bnhPWmNCSHRWVFg3SEVCeXJXa1RXbF85Y1pOV0xBZkFBZ3I0bWYxS1JtRFpjZDZMQmsxdHNQeWVBdFhTTC1ORlI5cDl2UmhMV0nSAYQBQVVfeXFMT1NOam9RWWRjeldxZ0RRTXRNMExaOXpZWGFpUWJTSWEzYkhXazhRazJrbHJsUGJfWVc4cE5IV2o4UTZuclZYTUE0YnVRazRwVHd6U2JGZm1ia1BkZS1OclVWNVZoSmdHWEdNZFJicVI1T2ZLVDRLWC1wNW1pLWJFQUMwS3JJ?oc=5
r63ad97b1e205,news,OrboGraph Wins 2026 Artificial Intelligence Excellence Award in Fraud Detection and Prevention - Business Wire,"<a href=""https://news.google.com/rss/articles/CBMi5gFBVV95cUxNUGh5eEdIODRjRXZwMDlCS1RPM25pMXlSeVAxZGwxQldmVEtna3djTmZ3UlI1ZVc4aTdxY2JzOEhSUy1aT1RUNno2Tms3amI5S3NqWFQ5NFlVVVZ3UmZaN2U1Q1I4YnJvTnR0cXd4WC1rbDU3MGpwaktnUDBDSGpRYjl1bF9uNERpYlViS3RtOVNfU091bVpULUJCTVR5ZlY0cFNRb2QwOUc5RHByM2I5Z3dhUnhHX29pZGlMTjh1NW40ZEVWcENlaTFHVUxLS1lSLVJVZzdHQUlQZkhTdHdYM0h1dDlrQQ?oc=5"" target=""_blank"">OrboGraph Wins 2026 Artificial Intelligence Excellence Award in Fraud Detection and Prevention</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Business Wire</font>",2026-03-27,Business Wire,https://news.google.com/rss/articles/CBMi5gFBVV95cUxNUGh5eEdIODRjRXZwMDlCS1RPM25pMXlSeVAxZGwxQldmVEtna3djTmZ3UlI1ZVc4aTdxY2JzOEhSUy1aT1RUNno2Tms3amI5S3NqWFQ5NFlVVVZ3UmZaN2U1Q1I4YnJvTnR0cXd4WC1rbDU3MGpwaktnUDBDSGpRYjl1bF9uNERpYlViS3RtOVNfU091bVpULUJCTVR5ZlY0cFNRb2QwOUc5RHByM2I5Z3dhUnhHX29pZGlMTjh1NW40ZEVWcENlaTFHVUxLS1lSLVJVZzdHQUlQZkhTdHdYM0h1dDlrQQ?oc=5
rb344f2b89b58,news,Artificial intelligence is everywhere; when is it too much? - baylorlariat.com,"<a href=""https://news.google.com/rss/articles/CBMimgFBVV95cUxQVWdoUGVNdlpReEtObEJya3JXRkVnYzAwclhpSnZnSUJmaGJRQng1TWswY3NfZGNYeFptcGwxWTIwdmd5b0g2VWlFWUgwek53TDlaX0lXMS12dFVYeUZUVm1ta0ZOZWE4ZUxfRzNpMldzcTJBUmsydHk4NFBubjhHOUU4RlE4aHVsWU9QaFRMdFFUb0tnQV9vSzNn0gGiAUFVX3lxTE1ZVWlZYlYxcnJONTJ3bFQzOGc5b0NHQkUzT2dZa2ltYVFZSU1wck8yRFRmTGxITXpFYm5FSTd6U3k5VTR0c29jUmoxY2o5b01ZaEw4cHd3TmdacWdZZHJlaS1FVG9GSGZ5ZVh4M0ZTM2tCbUJ2cnZ6a1Z0elRITlRwZjZ3dF9hUnpFYzV5SUR0SENVdGt1RF9zMFVkQmd4UHpMdw?oc=5"" target=""_blank"">Artificial intelligence is everywhere; when is it too much?</a>&nbsp;&nbsp;<font color=""#6f6f6f"">baylorlariat.com</font>",2026-03-27,baylorlariat.com,https://news.google.com/rss/articles/CBMimgFBVV95cUxQVWdoUGVNdlpReEtObEJya3JXRkVnYzAwclhpSnZnSUJmaGJRQng1TWswY3NfZGNYeFptcGwxWTIwdmd5b0g2VWlFWUgwek53TDlaX0lXMS12dFVYeUZUVm1ta0ZOZWE4ZUxfRzNpMldzcTJBUmsydHk4NFBubjhHOUU4RlE4aHVsWU9QaFRMdFFUb0tnQV9vSzNn0gGiAUFVX3lxTE1ZVWlZYlYxcnJONTJ3bFQzOGc5b0NHQkUzT2dZa2ltYVFZSU1wck8yRFRmTGxITXpFYm5FSTd6U3k5VTR0c29jUmoxY2o5b01ZaEw4cHd3TmdacWdZZHJlaS1FVG9GSGZ5ZVh4M0ZTM2tCbUJ2cnZ6a1Z0elRITlRwZjZ3dF9hUnpFYzV5SUR0SENVdGt1RF9zMFVkQmd4UHpMdw?oc=5
r50ae048ec6cf,news,Google and the rise of space-based machine learning - Latitude Media,"<a href=""https://news.google.com/rss/articles/CBMilwFBVV95cUxQcGVfLTZESTdWSE9YQWNURjZvaVM4ZFF0azlpVkRYQ1RUUDVtVkxHUFV4bVJRT1d0dXMyeFk0UklncUg1aUdxaW1XSGZ2NS1NWnRidFRUc1hsTVJ3RC1ZREdmb2QtYTBHT3FieWNZdFdmaS1JYlZhYk96S2VISWdTN1R6bGVuX0tFNEU5ZzlUa2IwWmNjRjM0?oc=5"" target=""_blank"">Google and the rise of space-based machine learning</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Latitude Media</font>",2026-03-27,Latitude Media,https://news.google.com/rss/articles/CBMilwFBVV95cUxQcGVfLTZESTdWSE9YQWNURjZvaVM4ZFF0azlpVkRYQ1RUUDVtVkxHUFV4bVJRT1d0dXMyeFk0UklncUg1aUdxaW1XSGZ2NS1NWnRidFRUc1hsTVJ3RC1ZREdmb2QtYTBHT3FieWNZdFdmaS1JYlZhYk96S2VISWdTN1R6bGVuX0tFNEU5ZzlUa2IwWmNjRjM0?oc=5
r3bc6706b8314,news,Virtus Artificial Intelligence & Technology Opportunities Fund Discloses Sources of Distribution – Section 19(a) Notice - Business Wire,"<a href=""https://news.google.com/rss/articles/CBMi_wFBVV95cUxOT2Y4dDNWZ2d1SktPUzNCR1RvVlBqMGxnU29DbnZnemFFdkYwZ2d6OXhNcTlXdmhXU3BWRlluN25WLWtKVHE0c0NlVC13aGc1aFZhNi1vendtWEtWcmZzdnFwVzRWdEYxQjBNcHV1c1NYZzNmRnNWSk1mb3huZklIblBFcy1kY201LXJ5alhZWnF2UTlQNkx6a2piUWZvaElPR09Idng3VWhpOHB4Q3lBTGRTYXBqZ09QaDkxSEFXb3J5UlRTekItcm0tT1paVVR4SlJCR0c3UHoyYUx6YjdnTmFOS3RqRFg1LTEzMWlPaWxFczZBd2o3QmdYckFxbjA?oc=5"" target=""_blank"">Virtus Artificial Intelligence & Technology Opportunities Fund Discloses Sources of Distribution – Section 19(a) Notice</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Business Wire</font>",2026-03-27,Business Wire,https://news.google.com/rss/articles/CBMi_wFBVV95cUxOT2Y4dDNWZ2d1SktPUzNCR1RvVlBqMGxnU29DbnZnemFFdkYwZ2d6OXhNcTlXdmhXU3BWRlluN25WLWtKVHE0c0NlVC13aGc1aFZhNi1vendtWEtWcmZzdnFwVzRWdEYxQjBNcHV1c1NYZzNmRnNWSk1mb3huZklIblBFcy1kY201LXJ5alhZWnF2UTlQNkx6a2piUWZvaElPR09Idng3VWhpOHB4Q3lBTGRTYXBqZ09QaDkxSEFXb3J5UlRTekItcm0tT1paVVR4SlJCR0c3UHoyYUx6YjdnTmFOS3RqRFg1LTEzMWlPaWxFczZBd2o3QmdYckFxbjA?oc=5
rf7539246abf7,news,Hollywood’s Classics Get an AI Upgrade - PYMNTS.com,"<a href=""https://news.google.com/rss/articles/CBMilwFBVV95cUxNcXh3VFZWVUR3cU5KNTVyVFg2cjV6RHdGZUlnVU8zbjFRVy1OUXRoOVV5bnpacG53T0k4cVdwWVVwUVUtV0o2YjZiM3FEaHlFSFFpWFYzaHZQWkJqNXFXN3YyQkktYTJyM3BsNlRYSUc3eTFJY2EwQm1qWWlVRTV4ZGhZZU9taEhsWkZUWG1lTVp3TC1NeFJn?oc=5"" target=""_blank"">Hollywood’s Classics Get an AI Upgrade</a>&nbsp;&nbsp;<font color=""#6f6f6f"">PYMNTS.com</font>",2026-03-27,PYMNTS.com,https://news.google.com/rss/articles/CBMilwFBVV95cUxNcXh3VFZWVUR3cU5KNTVyVFg2cjV6RHdGZUlnVU8zbjFRVy1OUXRoOVV5bnpacG53T0k4cVdwWVVwUVUtV0o2YjZiM3FEaHlFSFFpWFYzaHZQWkJqNXFXN3YyQkktYTJyM3BsNlRYSUc3eTFJY2EwQm1qWWlVRTV4ZGhZZU9taEhsWkZUWG1lTVp3TC1NeFJn?oc=5
rc12d78f05be5,news,"Artificial Intelligence, Productivity, and the Workforce: Evidence from Corporate Executives - Atlanta - Federal Reserve Bank","<a href=""https://news.google.com/rss/articles/CBMihwJBVV95cUxPNDhRMjNzUG10SXR3WWhIbURPZWFhUkNWUno2WXV2V1hwellWbDRSd2VuRkhCVVIxNEgtRVNFQ2VSaTdhU2J5bmMydzRfU3hUem1ES0tEZ09TNlliSU1veDJHMF9iSEJsaE15Rk5vb0RyVjJkcE9WVzB2b3hxd3MxdXVvMmttSnJKZ3A3amo0RHFyZDFJZFFfbzZ0aThIYXljTlQ4Z09VOU5wYjlFX1hSSVk4N0pndWJOT0l6czVmNGZJS0ZEZ2txaTlRb0xmYmR1ZU40bkNHdEpUX2QyY05mZHRVRlh0NnpiMmFZRmZwcGVVa0g0MjZEZmlWUk1TM1ppZ3JmbDVaTQ?oc=5"" target=""_blank"">Artificial Intelligence, Productivity, and the Workforce: Evidence from Corporate Executives</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Atlanta - Federal Reserve Bank</font>",2026-03-25,Atlanta - Federal Reserve Bank,https://news.google.com/rss/articles/CBMihwJBVV95cUxPNDhRMjNzUG10SXR3WWhIbURPZWFhUkNWUno2WXV2V1hwellWbDRSd2VuRkhCVVIxNEgtRVNFQ2VSaTdhU2J5bmMydzRfU3hUem1ES0tEZ09TNlliSU1veDJHMF9iSEJsaE15Rk5vb0RyVjJkcE9WVzB2b3hxd3MxdXVvMmttSnJKZ3A3amo0RHFyZDFJZFFfbzZ0aThIYXljTlQ4Z09VOU5wYjlFX1hSSVk4N0pndWJOT0l6czVmNGZJS0ZEZ2txaTlRb0xmYmR1ZU40bkNHdEpUX2QyY05mZHRVRlh0NnpiMmFZRmZwcGVVa0g0MjZEZmlWUk1TM1ppZ3JmbDVaTQ?oc=5
rc7022cbe601b,news,Marvell's Data Center Revenue Just Grew 21%. Here's Why This Artificial Intelligence (AI) Stock Could Deliver 50% Upside in 2026. - The Motley Fool,"<a href=""https://news.google.com/rss/articles/CBMijwFBVV95cUxQbENBR3JUdHo5X0tZRHhPMWxINk5BMUtPaUhjUGxYdVZwLXNOOE5kYUIzd2hGM0hjcmxmMDdBU0xKVVBocFUzbE50azlHb3hpRUxVMlFjMjlZeVhuVVVUcmhLMFBqSk94YzhhanpVd2RuLVlNYTlIdVJPSHFsa0MtMVpsbHlXUXRRZlhJRGxvcw?oc=5"" target=""_blank"">Marvell's Data Center Revenue Just Grew 21%. Here's Why This Artificial Intelligence (AI) Stock Could Deliver 50% Upside in 2026.</a>&nbsp;&nbsp;<font color=""#6f6f6f"">The Motley Fool</font>",2026-03-27,The Motley Fool,https://news.google.com/rss/articles/CBMijwFBVV95cUxQbENBR3JUdHo5X0tZRHhPMWxINk5BMUtPaUhjUGxYdVZwLXNOOE5kYUIzd2hGM0hjcmxmMDdBU0xKVVBocFUzbE50azlHb3hpRUxVMlFjMjlZeVhuVVVUcmhLMFBqSk94YzhhanpVd2RuLVlNYTlIdVJPSHFsa0MtMVpsbHlXUXRRZlhJRGxvcw?oc=5
r4472cd9a37fb,news,Public–private partnership advances Regional Observatory on Artificial - UNESCO,"<a href=""https://news.google.com/rss/articles/CBMiyAFBVV95cUxObEk3amFtQkVkWVJORWVxSkNjZndmUTNqdDExSUFmdmNUc0ZSWEJzOTZkQThxLXJ5MTd5c0c4Q1k2bVhGbHJGejc0YUp2YXlZcTl4YkNzX3ktRXRfQlFzUEJybE1FTFhiR2lZOFVHZDdreXI3WDJYWU9ERWZwemlTSnZyZjlkX2VsYnlOOXB5VE03aFFlUm1BTjFBdVRHTDRaYU9TS19VU2RRV0RZbV95TW5CdDE0eGdTWmtkN0xLN2NYcGVWWHdjOA?oc=5"" target=""_blank"">Public–private partnership advances Regional Observatory on Artificial</a>&nbsp;&nbsp;<font color=""#6f6f6f"">UNESCO</font>",2026-03-26,UNESCO,https://news.google.com/rss/articles/CBMiyAFBVV95cUxObEk3amFtQkVkWVJORWVxSkNjZndmUTNqdDExSUFmdmNUc0ZSWEJzOTZkQThxLXJ5MTd5c0c4Q1k2bVhGbHJGejc0YUp2YXlZcTl4YkNzX3ktRXRfQlFzUEJybE1FTFhiR2lZOFVHZDdreXI3WDJYWU9ERWZwemlTSnZyZjlkX2VsYnlOOXB5VE03aFFlUm1BTjFBdVRHTDRaYU9TS19VU2RRV0RZbV95TW5CdDE0eGdTWmtkN0xLN2NYcGVWWHdjOA?oc=5
r2fc4493bd2bf,news,How artificial intelligence augments real-world negotiating - Kellogg School of Management,"<a href=""https://news.google.com/rss/articles/CBMiigFBVV95cUxQVmRmaFAyRUpRdHdjSlBhZldTZmhRR043MXZTa1FlaGlXOU40b0tmbFUwaXRmdzdUdVZrclZSRlZqQUVGUEVGS0RHRGpJSkNqek9oOHV5Y3lLOUIxRjhXVHN6MFlYRi11R1ZicWh2bzRKV21HV2YtWFVPSXZQaWpKM2tRYksyUGdVRUE?oc=5"" target=""_blank"">How artificial intelligence augments real-world negotiating</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Kellogg School of Management</font>",2026-03-26,Kellogg School of Management,https://news.google.com/rss/articles/CBMiigFBVV95cUxQVmRmaFAyRUpRdHdjSlBhZldTZmhRR043MXZTa1FlaGlXOU40b0tmbFUwaXRmdzdUdVZrclZSRlZqQUVGUEVGS0RHRGpJSkNqek9oOHV5Y3lLOUIxRjhXVHN6MFlYRi11R1ZicWh2bzRKV21HV2YtWFVPSXZQaWpKM2tRYksyUGdVRUE?oc=5
r994ddf60a25b,news,Area educators address growing student reliance on artificial intelligence - 910news.com,"<a href=""https://news.google.com/rss/articles/CBMiswFBVV95cUxOeVFfVnN2ZlZmdVVLLXFXeUM0SzZ4ZURKRXRmaE02cmoyMTFETlFzTjRjNDZINWZNUXRoZ0k1YUJKNG1LcVNRUWxadGF5UXFMMFh6NndoeEJmSW9sV0FkS09SX0dFRkZFZUVWai1OQnZ2ZzJvMTZDd2VWckF0TXhhell2ekhNdnR6MzFfSU9hUEI3TVJaVHRGdG01eTNLU2ZKVERMc3lvcmJhLVEzRjhXUmsydw?oc=5"" target=""_blank"">Area educators address growing student reliance on artificial intelligence</a>&nbsp;&nbsp;<font color=""#6f6f6f"">910news.com</font>",2026-03-26,910news.com,https://news.google.com/rss/articles/CBMiswFBVV95cUxOeVFfVnN2ZlZmdVVLLXFXeUM0SzZ4ZURKRXRmaE02cmoyMTFETlFzTjRjNDZINWZNUXRoZ0k1YUJKNG1LcVNRUWxadGF5UXFMMFh6NndoeEJmSW9sV0FkS09SX0dFRkZFZUVWai1OQnZ2ZzJvMTZDd2VWckF0TXhhell2ekhNdnR6MzFfSU9hUEI3TVJaVHRGdG01eTNLU2ZKVERMc3lvcmJhLVEzRjhXUmsydw?oc=5
r4cc36adf31fe,news,The AI Use Case Question Teachers Are Still Asking - EdSurge,"<a href=""https://news.google.com/rss/articles/CBMilAFBVV95cUxOcVNTekF0cFBPTHBWaUdkTzRLcUIxLWtLck5ONU5EaW9OMFdybFNPSjl2ZDdwalJ0WmRSWTRpd1B5NVEyX0V2ZUFBSmNQbU8wQUlVRlk3ak9YamNpVWdOZTItSDJKNWd2YVliSGZEbkljSVlZYm9tX21uTkJzb0FaTC16RjJtdzFjMFQ0MzVKaTRLRmxU?oc=5"" target=""_blank"">The AI Use Case Question Teachers Are Still Asking</a>&nbsp;&nbsp;<font color=""#6f6f6f"">EdSurge</font>",2026-03-27,EdSurge,https://news.google.com/rss/articles/CBMilAFBVV95cUxOcVNTekF0cFBPTHBWaUdkTzRLcUIxLWtLck5ONU5EaW9OMFdybFNPSjl2ZDdwalJ0WmRSWTRpd1B5NVEyX0V2ZUFBSmNQbU8wQUlVRlk3ak9YamNpVWdOZTItSDJKNWd2YVliSGZEbkljSVlZYm9tX21uTkJzb0FaTC16RjJtdzFjMFQ0MzVKaTRLRmxU?oc=5
r78043ea1d04d,news,"Artificial Intelligence, Real Legal Risks: What Every Brand Needs to Know - Foley Hoag","<a href=""https://news.google.com/rss/articles/CBMiygFBVV95cUxOaU8yTF9VYno4OUliYWdBcU5QNXBwYUxlU0xpMlZmQ3BCMTcyZjdiVnlNcWpTTWxPVHg4WTJwQ0M2aUFaOUZmbDRSZmJiMzl3VDJlVFFzenllcXFySWlRWml4NXQyMWI3MlAzMkFPb3UwUjZ3LUdNeF9XWklWdFhaUFdEUVBwYlpwbXluZE8teG1mMVhjVy1FbHdtZHh4VjdScHhvaUM2Q24zNHpSTmpfS1c1TjdHOEVqSE9Da2JYYk5Ucmd1ZW5Vcy1B?oc=5"" target=""_blank"">Artificial Intelligence, Real Legal Risks: What Every Brand Needs to Know</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Foley Hoag</font>",2026-03-26,Foley Hoag,https://news.google.com/rss/articles/CBMiygFBVV95cUxOaU8yTF9VYno4OUliYWdBcU5QNXBwYUxlU0xpMlZmQ3BCMTcyZjdiVnlNcWpTTWxPVHg4WTJwQ0M2aUFaOUZmbDRSZmJiMzl3VDJlVFFzenllcXFySWlRWml4NXQyMWI3MlAzMkFPb3UwUjZ3LUdNeF9XWklWdFhaUFdEUVBwYlpwbXluZE8teG1mMVhjVy1FbHdtZHh4VjdScHhvaUM2Q24zNHpSTmpfS1c1TjdHOEVqSE9Da2JYYk5Ucmd1ZW5Vcy1B?oc=5
r94162c0b5453,news,RIT launches hands-on Bachelor of Science degree in artificial intelligence - Rochester Institute of Technology,"<a href=""https://news.google.com/rss/articles/CBMilgFBVV95cUxObFBvV1hKNlV2ZGNWU0JLalREeXRuY190a1JDd1BKYTVnS2xJNXc1RnFGS3BoUUN1TUhkWDdJdXlqSmtBeEQ2MlR1Zkk5blg1Rk80MEJ0SkZLdnlBM0ZZMldYR01oUDVfQ2QwVVVJZm9aODhWcTIxZ0k2OWVwejRRM1JqR0ZjbWM5UG1TYmZSVFdBZUthVWc?oc=5"" target=""_blank"">RIT launches hands-on Bachelor of Science degree in artificial intelligence</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Rochester Institute of Technology</font>",2026-03-25,Rochester Institute of Technology,https://news.google.com/rss/articles/CBMilgFBVV95cUxObFBvV1hKNlV2ZGNWU0JLalREeXRuY190a1JDd1BKYTVnS2xJNXc1RnFGS3BoUUN1TUhkWDdJdXlqSmtBeEQ2MlR1Zkk5blg1Rk80MEJ0SkZLdnlBM0ZZMldYR01oUDVfQ2QwVVVJZm9aODhWcTIxZ0k2OWVwejRRM1JqR0ZjbWM5UG1TYmZSVFdBZUthVWc?oc=5
